ramal,estacao,ano,passageiros
Belford Roxo ,Tomás Coelho,2018,103.362
Belford Roxo ,Tomás Coelho,2019,104.718
Belford Roxo ,Tomás Coelho,2020,71.762
Belford Roxo ,Cavalcante,2011,213.43
Belford Roxo ,Cavalcante,2012,204.905
Belford Roxo ,Cavalcante,2013,206.961
Belford Roxo ,Cavalcante,2014,216.906
Belford Roxo ,Cavalcante,2015,205.136
Belford Roxo ,Cavalcante,2016,174.528
Belford Roxo ,Cavalcante,2017,125.326
Belford Roxo ,Cavalcante,2018,85.427
Belford Roxo ,Cavalcante,2019,89.444
Belford Roxo ,Cavalcante,2020,71.837
Belford Roxo ,Mercadão de Madureira ,2011,194.487
Belford Roxo ,Mercadão de Madureira ,2012,867.437
Belford Roxo ,Mercadão de Madureira ,2013,926.031
Belford Roxo ,Mercadão de Madureira ,2014,1073.418
Belford Roxo ,Mercadão de Madureira ,2015,1137.956
Belford Roxo ,Mercadão de Madureira ,2016,1095.319
Belford Roxo ,Mercadão de Madureira ,2017,902.011
Belford Roxo ,Mercadão de Madureira ,2018,888.748
Belford Roxo ,Mercadão de Madureira ,2019,941.522
Belford Roxo ,Mercadão de Madureira ,2020,597.01
Belford Roxo ,Rocha Miranda,2011,799.836
Belford Roxo ,Rocha Miranda,2012,170.779
Belford Roxo ,Rocha Miranda,2013,172.61
Belford Roxo ,Rocha Miranda,2014,188.916
Belford Roxo ,Rocha Miranda,2015,193.466
Belford Roxo ,Rocha Miranda,2016,191.303
Belford Roxo ,Rocha Miranda,2017,134.907
Belford Roxo ,Rocha Miranda,2018,102.391
Belford Roxo ,Rocha Miranda,2019,97.103
Belford Roxo ,Rocha Miranda,2020,71.072
Belford Roxo ,Honório Gurgel,2011,162.461
Belford Roxo ,Honório Gurgel,2012,239.107
Belford Roxo ,Honório Gurgel,2013,232.593
Belford Roxo ,Honório Gurgel,2014,236.265
Belford Roxo ,Honório Gurgel,2015,233.749
Belford Roxo ,Honório Gurgel,2016,239.311
Belford Roxo ,Honório Gurgel,2017,160.316
Belford Roxo ,Honório Gurgel,2018,111.607
Belford Roxo ,Honório Gurgel,2019,102.083
Belford Roxo ,Honório Gurgel,2020,72.556
Belford Roxo ,Barros Filho,2011,237.679
Belford Roxo ,Barros Filho,2012,95.535
Belford Roxo ,Barros Filho,2013,66.236
Belford Roxo ,Barros Filho,2014,106.677
Belford Roxo ,Barros Filho,2015,71.999
Belford Roxo ,Barros Filho,2016,125.578
Belford Roxo ,Barros Filho,2017,132.698
Belford Roxo ,Barros Filho,2018,127.38
Belford Roxo ,Barros Filho,2019,112.093
Belford Roxo ,Barros Filho,2020,66.21
Belford Roxo ,Costa Barros,2011,88.94
Belford Roxo ,Costa Barros,2012,139.871
Belford Roxo ,Costa Barros,2013,111.298
Belford Roxo ,Costa Barros,2014,113.038
Belford Roxo ,Costa Barros,2015,104.153
Belford Roxo ,Costa Barros,2016,119.995
Belford Roxo ,Costa Barros,2017,101.521
Belford Roxo ,Costa Barros,2018,73.571
Belford Roxo ,Costa Barros,2019,54.083
Belford Roxo ,Costa Barros,2020,75.397
Belford Roxo ,Pavuna,2011,183.372
Belford Roxo ,Pavuna,2012,500.163
Belford Roxo ,Pavuna,2013,522.159
Belford Roxo ,Pavuna,2014,580.67
Belford Roxo ,Pavuna,2015,585.654
Belford Roxo ,Pavuna,2016,647.246
Belford Roxo ,Pavuna,2017,542.514
Belford Roxo ,Pavuna,2018,501.966
Belford Roxo ,Pavuna,2019,533.741
Belford Roxo ,Pavuna,2020,273.299
Belford Roxo ,Vila Rosali,2011,459.257
Belford Roxo ,Vila Rosali,2012,143.489
Belford Roxo ,Vila Rosali,2013,128
Belford Roxo ,Vila Rosali,2014,118.584
Belford Roxo ,Vila Rosali,2015,95.801
Belford Roxo ,Vila Rosali,2016,68.611
Belford Roxo ,Vila Rosali,2017,47.259
Belford Roxo ,Vila Rosali,2018,45.624
Belford Roxo ,Vila Rosali,2019,38.498
Belford Roxo ,Vila Rosali,2020,18.443
Belford Roxo ,Agostinho Porto,2011,128.054
Belford Roxo ,Agostinho Porto,2012,312.433
Belford Roxo ,Agostinho Porto,2013,302.507
Belford Roxo ,Agostinho Porto,2014,293.831
Belford Roxo ,Agostinho Porto,2015,271.458
Belford Roxo ,Agostinho Porto,2016,282.863
Belford Roxo ,Agostinho Porto,2017,236.756
Belford Roxo ,Agostinho Porto,2018,252.229
Belford Roxo ,Agostinho Porto,2019,220.174
Belford Roxo ,Agostinho Porto,2020,90.587
Belford Roxo ,Coelho da Rocha,2011,323.472
Belford Roxo ,Coelho da Rocha,2012,607.456
Belford Roxo ,Coelho da Rocha,2013,607.356
Belford Roxo ,Coelho da Rocha,2014,619.235
Belford Roxo ,Coelho da Rocha,2015,586.29
Belford Roxo ,Coelho da Rocha,2016,633.711
Belford Roxo ,Coelho da Rocha,2017,539.247
Belford Roxo ,Coelho da Rocha,2018,556.781
Belford Roxo ,Coelho da Rocha,2019,525.931
Belford Roxo ,Coelho da Rocha,2020,239.455
Belford Roxo ,Belford Roxo,2011,626.976
Belford Roxo ,Belford Roxo,2012,2684.794
Belford Roxo ,Belford Roxo,2013,2808.424
Belford Roxo ,Belford Roxo,2014,2979.888
Belford Roxo ,Belford Roxo,2015,3049.346
Belford Roxo ,Belford Roxo,2016,3009.936
Belford Roxo ,Belford Roxo,2017,2616.381
Belford Roxo ,Belford Roxo,2018,2679.012
Belford Roxo ,Belford Roxo,2019,2592.828
Belford Roxo ,Belford Roxo,2020,1392.806
Belford Roxo ,São Mateus,2011,2700.824
Belford Roxo ,São Mateus,2012,...
Belford Roxo ,São Mateus,2013,...
Belford Roxo ,São Mateus,2014,...
Belford Roxo ,São Mateus,2015,...
Belford Roxo ,São Mateus,2016,...
Belford Roxo ,São Mateus,2017,...
Belford Roxo ,São Mateus,2018,...
Belford Roxo ,São Mateus,2019,...
Belford Roxo ,São Mateus,2020,...
Japeri ,Ricardo de Albuquerque ,2011,1184.432
Japeri ,Ricardo de Albuquerque ,2012,1178.96
Japeri ,Ricardo de Albuquerque ,2013,1190.79
Japeri ,Ricardo de Albuquerque ,2014,1296.649
Japeri ,Ricardo de Albuquerque ,2015,1423.998
Japeri ,Ricardo de Albuquerque ,2016,1461.711
Japeri ,Ricardo de Albuquerque ,2017,1236.262
Japeri ,Ricardo de Albuquerque ,2018,1318.926
Japeri ,Ricardo de Albuquerque ,2019,1328.468
Japeri ,Ricardo de Albuquerque ,2020,814.741
Japeri ,Anchieta,2011,827.847
Japeri ,Anchieta,2012,820.523
Japeri ,Anchieta,2013,834.797
Japeri ,Anchieta,2014,917.078
Japeri ,Anchieta,2015,976.86
Japeri ,Anchieta,2016,933.504
Japeri ,Anchieta,2017,821.937
Japeri ,Anchieta,2018,837.014
Japeri ,Anchieta,2019,807.319
Japeri ,Anchieta,2020,579.747
Japeri ,Olinda,2011,866.463
Japeri ,Olinda,2012,862.921
Japeri ,Olinda,2013,861.846
Japeri ,Olinda,2014,873.792
Japeri ,Olinda,2015,905.883
Japeri ,Olinda,2016,840.507
Japeri ,Olinda,2017,722.52
Japeri ,Olinda,2018,798.564
Japeri ,Olinda,2019,782.342
Japeri ,Olinda,2020,406.995
Japeri ,Nilópolis,2011,2835.003
Japeri ,Nilópolis,2012,2749.409
Japeri ,Nilópolis,2013,2805.829
Japeri ,Nilópolis,2014,2995.04
Japeri ,Nilópolis,2015,3194.41
Japeri ,Nilópolis,2016,3188.095
Japeri ,Nilópolis,2017,3007.082
Japeri ,Nilópolis,2018,2984.077
Japeri ,Nilópolis,2019,2856.219
Japeri ,Nilópolis,2020,1836.46
Japeri ,Edson Passos,2011,1532.544
Japeri ,Edson Passos,2012,1484.069
Japeri ,Edson Passos,2013,1447.614
Japeri ,Edson Passos,2014,1453.798
Japeri ,Edson Passos,2015,1471.582
Japeri ,Edson Passos,2016,1450.574
Japeri ,Edson Passos,2017,1347.25
Japeri ,Edson Passos,2018,1302.986
Japeri ,Edson Passos,2019,1343.326
Japeri ,Edson Passos,2020,878.978
Japeri ,Mesquita,2011,1510.631
Japeri ,Mesquita,2012,1494.715
Japeri ,Mesquita,2013,1516.611
Japeri ,Mesquita,2014,1552.265
Japeri ,Mesquita,2015,1592.464
Japeri ,Mesquita,2016,1521.404
Japeri ,Mesquita,2017,1423.179
Japeri ,Mesquita,2018,1433.533
Japeri ,Mesquita,2019,1457.133
Japeri ,Mesquita,2020,1011.355
Japeri ,Pres. Juscelino,2011,741.157
Japeri ,Pres. Juscelino,2012,756.096
Japeri ,Pres. Juscelino,2013,772.867
Japeri ,Pres. Juscelino,2014,798.309
Japeri ,Pres. Juscelino,2015,836.194
Japeri ,Pres. Juscelino,2016,802.547
Japeri ,Pres. Juscelino,2017,766.47
Japeri ,Pres. Juscelino,2018,767.755
Japeri ,Pres. Juscelino,2019,756.291
Japeri ,Pres. Juscelino,2020,418.126
Japeri ,Nova Iguaçu,2011,5951.509
Japeri ,Nova Iguaçu,2012,5983.367
Japeri ,Nova Iguaçu,2013,6139.78
Japeri ,Nova Iguaçu,2014,6353.939
Japeri ,Nova Iguaçu,2015,6693.716
Japeri ,Nova Iguaçu,2016,6828.083
Japeri ,Nova Iguaçu,2017,6583.722
Japeri ,Nova Iguaçu,2018,6806.975
Japeri ,Nova Iguaçu,2019,6692.125
Japeri ,Nova Iguaçu,2020,4759.357
Japeri ,Comendador Soares,2011,2560.913
Japeri ,Comendador Soares,2012,2632.142
Japeri ,Comendador Soares,2013,2700.979
Japeri ,Comendador Soares,2014,2622.966
Japeri ,Comendador Soares,2015,2620.091
Japeri ,Comendador Soares,2016,2519.933
Japeri ,Comendador Soares,2017,2369.618
Japeri ,Comendador Soares,2018,2667.747
Japeri ,Comendador Soares,2019,2662.375
Japeri ,Comendador Soares,2020,1651.925
Japeri ,Austin,2011,2957.603
Japeri ,Austin,2012,2943.495
Japeri ,Austin,2013,2907.045
Japeri ,Austin,2014,2819.779
Japeri ,Austin,2015,2711.929
Japeri ,Austin,2016,2599.761
Japeri ,Austin,2017,2391.784
Japeri ,Austin,2018,2585.271
Japeri ,Austin,2019,2592.968
Japeri ,Austin,2020,1669.001
Japeri ,Queimados,2011,4833.778
Japeri ,Queimados,2012,4826.302
Japeri ,Queimados,2013,4949.482
Japeri ,Queimados,2014,5025.754
Japeri ,Queimados,2015,5062.759
Japeri ,Queimados,2016,4920.816
Japeri ,Queimados,2017,4661.927
Japeri ,Queimados,2018,4674.056
Japeri ,Queimados,2019,4523.745
Japeri ,Queimados,2020,2933.691
Japeri ,Engenheiro Pedreira,2011,3765.651
Japeri ,Engenheiro Pedreira,2012,3627.853
Japeri ,Engenheiro Pedreira,2013,3618.393
Japeri ,Engenheiro Pedreira,2014,3534.875
Japeri ,Engenheiro Pedreira,2015,3529.167
Japeri ,Engenheiro Pedreira,2016,3472.516
Japeri ,Engenheiro Pedreira,2017,3252.249
Japeri ,Engenheiro Pedreira,2018,3269.916
Japeri ,Engenheiro Pedreira,2019,3169.941
Japeri ,Engenheiro Pedreira,2020,2197.908
Japeri ,Japeri,2011,1946.696
Japeri ,Japeri,2012,1940.473
Japeri ,Japeri,2013,1892.45
Japeri ,Japeri,2014,1942.989
Japeri ,Japeri,2015,1881.014
Japeri ,Japeri,2016,1633.334
Japeri ,Japeri,2017,1362.162
Japeri ,Japeri,2018,1363.801
Japeri ,Japeri,2019,1568.593
Japeri ,Japeri,2020,979.527
Japeri ,Lages,2011,326.933
Japeri ,Lages,2012,348.638
Japeri ,Lages,2013,331.564
Japeri ,Lages,2014,333.718
Japeri ,Lages,2015,349.09
Japeri ,Lages,2016,349.64
Japeri ,Lages,2017,299.246
Japeri ,Lages,2018,282.786
Japeri ,Lages,2019,320.973
Japeri ,Lages,2020,184.859
Japeri ,Paracambi,2011,624.76
Japeri ,Paracambi,2012,595.987
Japeri ,Paracambi,2013,575.172
Japeri ,Paracambi,2014,611.117
Japeri ,Paracambi,2015,662.639
Japeri ,Paracambi,2016,668.419
Japeri ,Paracambi,2017,659.006
Japeri ,Paracambi,2018,701.777
Japeri ,Paracambi,2019,724.485
Japeri ,Paracambi,2020,339.295
Deodoro,Central do Brasil ,2021,18418.5
Deodoro,Central do Brasil ,2022,20290.628
Deodoro,Praça da Bandeira ,2021,510.401
Deodoro,Praça da Bandeira ,2022,536.031
Deodoro,São Cristóvão,2021,3823.478
Deodoro,São Cristóvão,2022,4447.978
Deodoro,Maracanã,2021,1629.932
Deodoro,Maracanã,2022,2469.205
Deodoro,Mangueira,2021,...
Deodoro,Mangueira,2022,...
Deodoro,São Francisco Xavier,2021,414.444
Deodoro,São Francisco Xavier,2022,442.244
Deodoro,Riachuelo do Rio,2021,586.644
Deodoro,Riachuelo do Rio,2022,692.575
Deodoro,Sampaio,2021,238.291
Deodoro,Sampaio,2022,274.948
Deodoro,Engenho Novo,2021,607.514
Deodoro,Engenho Novo,2022,638.354
Deodoro,Silva Freire ,2021,41.577
Deodoro,Silva Freire ,2022,44.834
Deodoro,Méier,2021,2004.95
Deodoro,Méier,2022,2132.042
Deodoro,Engenho de Dentro,2021,1905.666
Deodoro,Engenho de Dentro,2022,2144.085
Deodoro,Piedade,2021,442.872
Deodoro,Piedade,2022,512.445
Deodoro,Quintino Bocaiúva,2021,358.986
Deodoro,Quintino Bocaiúva,2022,462.07
Deodoro,Cascadura,2021,535.15
Deodoro,Cascadura,2022,581.165
Deodoro,Madureira,2021,5227.399
Deodoro,Madureira,2022,5572.162
Deodoro,Oswaldo Cruz,2021,437.016
Deodoro,Oswaldo Cruz,2022,499.723
Deodoro,Bento Ribeiro,2021,449.515
Deodoro,Bento Ribeiro,2022,515.731
Deodoro,Marechal Hermes,2021,781.957
Deodoro,Marechal Hermes,2022,933.208
Deodoro,Deodoro,2021,1155.971
Deodoro,Deodoro,2022,1327.402
Santa Cruz,Vila Militar,2021,188.472
Santa Cruz,Vila Militar,2022,207.69
Santa Cruz,Cel. Magalhães Bastos,2021,601.552
Santa Cruz,Cel. Magalhães Bastos,2022,596.083
Santa Cruz,Realengo,2021,761.229
Santa Cruz,Realengo,2022,880.586
Santa Cruz,Padre Miguel,2021,368.553
Santa Cruz,Padre Miguel,2022,370.323
Santa Cruz,Guilherme Silveira,2021,508.841
Santa Cruz,Guilherme Silveira,2022,585.053
Santa Cruz,Bangu,2021,2241.048
Santa Cruz,Bangu,2022,2591.399
Santa Cruz,Senador Camará,2021,549.076
Santa Cruz,Senador Camará,2022,669.533
Santa Cruz,Santíssimo ,2021,545.974
Santa Cruz,Santíssimo ,2022,632.855
Santa Cruz,Augusto Vasconcelos,2021,486.026
Santa Cruz,Augusto Vasconcelos,2022,593.697
Santa Cruz,Campo Grande,2021,3750.785
Santa Cruz,Campo Grande,2022,4289.249
Santa Cruz,Benjamim do Monte,2021,312.305
Santa Cruz,Benjamim do Monte,2022,459.093
Santa Cruz,Inhoaíba,2021,750.916
Santa Cruz,Inhoaíba,2022,893.301
Santa Cruz,Cosmos,2021,632.349
Santa Cruz,Cosmos,2022,925.66
Santa Cruz,Paciência,2021,1110.248
Santa Cruz,Paciência,2022,1320.675
Santa Cruz,Tancredo Neves,2021,270.099
Santa Cruz,Tancredo Neves,2022,543.83
Santa Cruz,Santa Cruz,2021,2852.594
Santa Cruz,Santa Cruz,2022,3221.293
Saracuruna ,Triagem,2021,574.612
Saracuruna ,Triagem,2022,539.225
Saracuruna ,Manguinhos,2021,358.817
Saracuruna ,Manguinhos,2022,358.845
Saracuruna ,Bonsucesso,2021,814.584
Saracuruna ,Bonsucesso,2022,787.188
Saracuruna ,Ramos,2021,384.041
Saracuruna ,Ramos,2022,382.565
Saracuruna ,Olaria,2021,402.395
Saracuruna ,Olaria,2022,401.892
Saracuruna ,Penha,2021,494.549
Saracuruna ,Penha,2022,512.112
Saracuruna ,Penha Circular,2021,385.641
Saracuruna ,Penha Circular,2022,337.715
Saracuruna ,Brás de Pina,2021,166.071
Saracuruna ,Brás de Pina,2022,162.746
Saracuruna ,Cordovil,2021,209.947
Saracuruna ,Cordovil,2022,185.999
Saracuruna ,Parada de Lucas,2021,268.587
Saracuruna ,Parada de Lucas,2022,242.407
Saracuruna ,Vigário Geral,2021,175.739
Saracuruna ,Vigário Geral,2022,178.739
Saracuruna ,Duque de Caxias,2021,2087.571
Saracuruna ,Duque de Caxias,2022,2072.03
Saracuruna ,Corte Oito,2021,706.366
Saracuruna ,Corte Oito,2022,742.542
Saracuruna ,Gramacho,2021,2218.883
Saracuruna ,Gramacho,2022,2258.004
Saracuruna ,Campos Eliseos,2021,230.691
Saracuruna ,Campos Eliseos,2022,158.307
Saracuruna ,Jardim Primavera,2021,445.963
Saracuruna ,Jardim Primavera,2022,411.126
Saracuruna ,Saracuruna ***,2021,1038.572
Saracuruna ,Saracuruna ***,2022,991.858
Saracuruna ,Jacarezinho ,2021,226.061
Saracuruna ,Jacarezinho ,2022,109.635
Belford Roxo ,Del Castilho,2021,78.122
Belford Roxo ,Del Castilho,2022,59.812
Belford Roxo ,Cintra Vidal,2021,85.074
Belford Roxo ,Cintra Vidal,2022,69.415
Belford Roxo ,Tomás Coelho,2021,59.762
Belford Roxo ,Tomás Coelho,2022,53.486
Belford Roxo ,Cavalcante,2021,49.297
Belford Roxo ,Cavalcante,2022,38.479
Belford Roxo ,Mercadão de Madureira ,2021,431.495
Belford Roxo ,Mercadão de Madureira ,2022,315.327
Belford Roxo ,Rocha Miranda,2021,54.809
Belford Roxo ,Rocha Miranda,2022,42.585
Belford Roxo ,Honório Gurgel,2021,47.811
Belford Roxo ,Honório Gurgel,2022,37.29
Belford Roxo ,Barros Filho,2021,56.268
Belford Roxo ,Barros Filho,2022,47.574
Belford Roxo ,Costa Barros,2021,42.492
Belford Roxo ,Costa Barros,2022,29.533
Belford Roxo ,Pavuna,2021,207.769
Belford Roxo ,Pavuna,2022,169.669
Belford Roxo ,Vila Rosali,2021,19.609
Belford Roxo ,Vila Rosali,2022,16.662
Belford Roxo ,Agostinho Porto,2021,85.671
Belford Roxo ,Agostinho Porto,2022,66.234
Belford Roxo ,Coelho da Rocha,2021,216.378
Belford Roxo ,Coelho da Rocha,2022,180.844
Belford Roxo ,Belford Roxo,2021,1051.14
Belford Roxo ,Belford Roxo,2022,843.437
Belford Roxo ,São Mateus,2021,...
Belford Roxo ,São Mateus,2022,...
Japeri ,Ricardo de Albuquerque ,2021,787.002
Japeri ,Ricardo de Albuquerque ,2022,874.33
Japeri ,Anchieta,2021,508.736
Japeri ,Anchieta,2022,530.666
Japeri ,Olinda,2021,466.856
Japeri ,Olinda,2022,485.101
Japeri ,Nilópolis,2021,1740.732
Japeri ,Nilópolis,2022,1779.26
Japeri ,Edson Passos,2021,846.529
Japeri ,Edson Passos,2022,892.159
Japeri ,Mesquita,2021,909.745
Japeri ,Mesquita,2022,946.174
Japeri ,Pres. Juscelino,2021,484.565
Japeri ,Pres. Juscelino,2022,522.666
Japeri ,Nova Iguaçu,2021,4473.936
Japeri ,Nova Iguaçu,2022,4640.068
Japeri ,Comendador Soares,2021,1540.122
Japeri ,Comendador Soares,2022,1639.763
Japeri ,Austin,2021,1589.274
Japeri ,Austin,2022,1728.243
Japeri ,Queimados,2021,2828.333
Japeri ,Queimados,2022,3122.899
Japeri ,Engenheiro Pedreira,2021,2207.371
Japeri ,Engenheiro Pedreira,2022,2564.955
Japeri ,Japeri,2021,983.701
Japeri ,Japeri,2022,1086.776
Japeri ,Lages,2021,172.855
Japeri ,Lages,2022,173.6
Japeri ,Paracambi,2021,339.726
Japeri ,Paracambi,2022,431.769
